id,call_number,borough_id,city,state_code,state_name,name,freebase_topic_id,floor_plans,public_notes,nondisplay_notes,phpbbno,created,modified,deleted,deleted_date
16885,YR.0735.MH,MH,Manhattan,NY,New York,"","",0,"","",0,,,0,
16886,YR.0736.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16887,YR.0737.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16888,YR.0738.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16889,YR.0740.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16890,YR.0741.MH,MH,Manhattan,NY,New York,Tower Building,"",1,"","",0,,,0,
16891,YR.0742.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16892,YR.0743.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16893,YR.0748.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16894,YR.0749.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16895,YR.0750.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16896,YR.0754.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16897,YR.0755.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16898,YR.0757.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16899,YR.0759.MH,MH,Manhattan,NY,New York,American Management Association Building,"",1,"","",0,,,0,
16900,YR.0760.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16901,YR.0762.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16902,YR.0763.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16903,YR.0766.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16904,YR.0767.MH,MH,Manhattan,NY,New York,"40 West Fifty-fifth Street, Inc.","",1,"","",0,,,0,
16905,YR.0771.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16906,YR.0772.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16907,YR.0773.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16908,YR.0775.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16909,YR.0777.MH,MH,Manhattan,NY,New York,"","",1,"","",127,,,0,
16910,YR.0778.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16911,YR.0780.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16912,YR.0781.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16913,YR.0782.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16914,YR.0783.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16915,YR.0784.MH,MH,Manhattan,NY,New York,South Park Apartments,"",1,"","",0,,,0,
16916,YR.0787.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16917,YR.0789.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16918,YR.0790.MH,MH,Manhattan,NY,New York,Miles Shoes Building,"",0,Piece includes handwritten notes from previous owners.,"",0,,,0,
16919,YR.0791.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16920,YR.0793.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16921,YR.0795.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16922,YR.0796.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16923,YR.0798.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16924,YR.0799.MH,MH,Manhattan,NY,New York,Lincoln Terrace,"",1,"","",0,,,0,
16925,YR.0803.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16926,YR.0805.MH,MH,Manhattan,NY,New York,Walton Condominium,"",0,"","",0,,,0,
16927,YR.0808.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16928,YR.0814.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16929,YR.0817.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16930,YR.0818.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16931,YR.0820.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16932,YR.0825.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16933,YR.0827.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16934,YR.0830.MH,MH,Manhattan,NY,New York,Penthouse Apartments,"",1,"","",0,,,0,
16935,YR.0832.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16936,YR.0834.MH,MH,Manhattan,NY,New York,Galaxy Apartments,"",1,"","",0,,,0,
16937,YR.0835.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16938,YR.0837.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16939,YR.0839.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16940,YR.0840.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16941,YR.0846.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16942,YR.0847.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16943,YR.0848.MH,MH,Manhattan,NY,New York,"","",0,Brochure never folded.,"",0,,,0,
16944,YR.0850.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16945,YR.0851.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16946,YR.0852.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16947,YR.0855.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16948,YR.0856.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16949,YR.0857.MH,MH,Manhattan,NY,New York,Chester Court,"",1,"","",0,,,0,
16950,YR.0862.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16951,YR.0864.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16952,YR.0865.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16953,YR.0866.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16954,YR.0867.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16955,YR.0868.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16956,YR.0869.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16957,YR.0870.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16958,YR.0871.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16959,YR.0872.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16960,YR.0873.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16961,YR.0877.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16962,YR.0878.MH,MH,Manhattan,NY,New York,"","",1,"","",127,,,0,
16963,YR.0879.MH,MH,Manhattan,NY,New York,"Kipling Arms, Mirabeau","",1,"","",0,,,0,
16964,YR.0883.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16965,YR.0885.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16966,YR.0887.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16967,YR.0888.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16968,YR.0889.MH,MH,Manhattan,NY,New York,Shepherd House,"",1,"","",0,,,0,
16969,YR.0891.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16970,YR.0895.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16971,YR.0897.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16972,YR.0898.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16973,YR.0900.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16974,YR.0901.MH,MH,Manhattan,NY,New York,"","",0,Piece includes handwritten notes from previous owners.,"",0,,,0,
16975,YR.0902.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16976,YR.0903.MH,MH,Manhattan,NY,New York,Sutton Manor,"",1,"","",0,,,0,
16978,YR.0908.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16979,YR.0910.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16980,YR.0911.MH,MH,Manhattan,NY,New York,Normandie,"",1,"","",0,,,0,
16981,YR.0915.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16982,YR.0920.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16983,YR.0922.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16984,YR.0925.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16985,YR.0927.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16986,YR.0928.MH,MH,Manhattan,NY,New York,Park Terrace Gardens,"",1,"","",0,,,0,
16987,YR.0929.MH,MH,Manhattan,NY,New York,Indian Park Towers,"",1,"","",0,,,0,
16988,YR.0930.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16989,YR.0941.MH,MH,Manhattan,NY,New York,Abbey Towers,"",0,Piece includes handwritten notes from previous owners.,"",0,,,0,
16990,YR.0942.MH,MH,Manhattan,NY,New York,Left Bank,"",1,"","",0,,,0,
16991,YR.0946.MH,MH,Manhattan,NY,New York,Hotel Adams,"",1,"","",0,,,0,
16992,YR.0947.MH,MH,Manhattan,NY,New York,Addison Hall,"",0,Piece includes handwritten notes from previous owners.,"",0,,,0,
16993,YR.0948.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16994,YR.0949.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16995,YR.0950.MH,MH,Manhattan,NY,New York,Ageloff Towers,"",1,"","",0,,,0,
16996,YR.0957.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16997,YR.0959.MH,MH,Manhattan,NY,New York,Amherst,"",1,"","",0,,,0,
16998,YR.0960.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
16999,YR.0961.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17000,YR.0963.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17001,YR.0966.MH,MH,Manhattan,NY,New York,Ardsley,"",1,"","",79,,,0,
17002,YR.0968.MH,MH,Manhattan,NY,New York,Ascot House,"",1,"","",0,,,0,
17003,YR.0971.MH,MH,Manhattan,NY,New York,Atrium,"",1,"","",0,,,0,
17004,YR.0974.MH,MH,Manhattan,NY,New York,Ambassador House,"",0,"Interior and lobby décor: Brad Guilford. Builder: Albert and Harrison, Inc.","",0,,,0,
17005,YR.0975.MH,MH,Manhattan,NY,New York,Avenue A Apartments,"",1,"","",0,,,0,
17006,YR.0976.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17007,YR.0977.MH,MH,Manhattan,NY,New York,"","",0,"","",0,,,0,
17008,YR.0978.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17009,YR.0979.MH,MH,Manhattan,NY,New York,Avon House,"",1,"","",127,,,0,
17010,YR.0982.MH,MH,Manhattan,NY,New York,Bank of NY Building,"",1,"","",0,,,0,
17011,YR.0984.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17012,YR.0985.MH,MH,Manhattan,NY,New York,Abingdon Court,"",1,"","",0,,,0,
17013,YR.0987.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17014,YR.0988.MH,MH,Manhattan,NY,New York,Barbour Dormitory,"",1,"","",0,,,0,
17015,YR.0989.MH,MH,Manhattan,NY,New York,"","",0,Building also known as 140 Park Pl. and 150 West St.,"",0,,,0,
17016,YR.0991.MH,MH,Manhattan,NY,New York,Barclay,"",1,"","",0,,,0,
17017,YR.0993.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17018,YR.0994.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17019,YR.0996.MH,MH,Manhattan,NY,New York,Broad Street Club,"",1,"","",0,,,0,
17020,YR.1000.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17021,YR.1002.MH,MH,Manhattan,NY,New York,Beekman East,"",1,"","",0,,,0,
17022,YR.1003.MH,MH,Manhattan,NY,New York,Beekman Towers,"",1,"","",0,,,0,
17023,YR.1004.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17024,YR.1005.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17025,YR.1006.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17026,YR.1012.MH,MH,Manhattan,NY,New York,Bennett Arms,"",1,"","",0,,,0,
17027,YR.1015.MH,MH,Manhattan,NY,New York,Tudor Arms,"",1,"","",0,,,0,
17028,YR.1016.MH,MH,Manhattan,NY,New York,Bennett Gardens,"",1,"","",0,,,0,
17029,YR.1017.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17030,YR.1018.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17031,YR.1020.MH,MH,Manhattan,NY,New York,Bennett Royale,"",1,"","",0,,,0,
17032,YR.1021.MH,MH,Manhattan,NY,New York,Bennett Towers,"",1,"","",0,,,0,
17033,YR.1022.MH,MH,Manhattan,NY,New York,Beresford,"",1,"","",0,,,0,
17034,YR.1023.MH,MH,Manhattan,NY,New York,Berkeley House,"",1,"","",0,,,0,
17035,YR.1024.MH,MH,Manhattan,NY,New York,Hotel Berkley,"",1,"","",0,,,0,
17036,YR.1026.MH,MH,Manhattan,NY,New York,Mercer House,"",1,"","",0,,,0,
17037,YR.1027.MH,MH,Manhattan,NY,New York,Bogardus Gardens,"",1,"","",0,,,0,
17038,YR.1028.MH,MH,Manhattan,NY,New York,Bleeker House,"",0,Handwritten note on piece says 148 Thompson St.,"",0,,,0,
17039,YR.1029.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17040,YR.1030.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17041,YR.1031.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17042,YR.1032.MH,MH,Manhattan,NY,New York,Bond Building,"",1,"","",0,,,0,
17043,YR.1033.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17044,YR.1034.MH,MH,Manhattan,NY,New York,Brookford,"",1,"","",0,,,0,
17045,YR.1037.MH,MH,Manhattan,NY,New York,Brentmore,"",1,"","",0,,,0,
17046,YR.1043.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17047,YR.1045.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17048,YR.1048.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17049,YR.1051.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17050,YR.1052.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17051,YR.1054.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17052,YR.1056.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17053,YR.1057.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17054,YR.1058.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17055,YR.1060.MH,MH,Manhattan,NY,New York,Home Life Building,"",1,"","",0,,,0,
17056,YR.1061.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17057,YR.1062.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17058,YR.1063.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17059,YR.1064.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17060,YR.1065.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17061,YR.1066.MH,MH,Manhattan,NY,New York,John David Building,"",1,"","",0,,,0,
17062,YR.1067.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17063,YR.1068.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17064,YR.1070.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17065,YR.1072.MH,MH,Manhattan,NY,New York,Loews Building,"",1,"","",0,,,0,
17066,YR.1073.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17067,YR.1074.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17068,YR.1075.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17069,YR.1076.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17070,YR.1077.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17071,YR.1081.MH,MH,Manhattan,NY,New York,Ambassador,"",1,"","",0,,,0,
17072,YR.1082.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17073,YR.1089.MH,MH,Manhattan,NY,New York,Bromley,"",1,"","",0,,,0,
17074,YR.1090.MH,MH,Manhattan,NY,New York,Hotel Bromley,"",1,"","",0,,,0,
17075,YR.1091.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17076,YR.1092.MH,MH,Manhattan,NY,New York,Buchanan,"",1,"","",0,,,0,
17077,YR.1097.MH,MH,Manhattan,NY,New York,Byron,"",1,"","",0,,,0,
17078,YR.1101.MH,MH,Manhattan,NY,New York,Cabrini  Terrace,"",1,"","",127,,,0,
17079,YR.1102.MH,MH,Manhattan,NY,New York,Cambridge,"",1,"","",0,,,0,
17080,YR.1104.MH,MH,Manhattan,NY,New York,Camelot,"",0,Brochure never folded,"",0,,,0,
17081,YR.1105.MH,MH,Manhattan,NY,New York,Cameron Building,"",1,"","",0,,,0,
17082,YR.1106.MH,MH,Manhattan,NY,New York,Canadian Pacific Building,"",1,"","",0,,,0,
17083,YR.1108.MH,MH,Manhattan,NY,New York,Cannon Point South,"",1,"","",0,,,0,
17084,YR.1110.MH,MH,Manhattan,NY,New York,Carlton East,"",1,"","",0,,,0,
17085,YR.1111.MH,MH,Manhattan,NY,New York,Carlton House,"",1,"","",87,,,0,
17086,YR.1113.MH,MH,Manhattan,NY,New York,Carlton Regency,"",1,"","",0,,,0,
17087,YR.1114.MH,MH,Manhattan,NY,New York,Carlyle,"",1,"","",0,,,0,
17088,YR.1118.MH,MH,Manhattan,NY,New York,Castle Village,"",0,Landscape Architect: Walter Cridland,"",0,,,0,
17089,YR.1120.MH,MH,Manhattan,NY,New York,Centre Building,"",1,"","",0,,,0,
17090,YR.1121.MH,MH,Manhattan,NY,New York,Central Park Garden,"",1,"","",0,,,0,
17091,YR.1122.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17092,YR.1123.MH,MH,Manhattan,NY,New York,"","",0,See also YR.0787.MH,"",0,,,0,
17093,YR.1126.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17094,YR.1134.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17095,YR.1136.MH,MH,Manhattan,NY,New York,Jefferson Towers,"",1,"","",0,,,0,
17096,YR.1137.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17097,YR.1141.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17098,YR.1143.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17099,YR.1145.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17100,YR.1147.MH,MH,Manhattan,NY,New York,"","",1,"","",127,,,0,
17101,YR.1149.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17102,YR.1151.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17103,YR.1152.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17104,YR.1153.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17105,YR.1154.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17106,YR.1155.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17107,YR.1156.MH,MH,Manhattan,NY,New York,Cezanne,"",1,"","",0,,,0,
17108,YR.1158.MH,MH,Manhattan,NY,New York,Chalk House,"",1,"","",0,,,0,
17109,YR.1160.MH,MH,Manhattan,NY,New York,Village Towers,"",1,"","",0,,,0,
17110,YR.1161.MH,MH,Manhattan,NY,New York,Chatham Green,"",1,"","",0,,,0,
17111,YR.1162.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17112,YR.1163.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17113,YR.1164.MH,MH,Manhattan,NY,New York,Charlton House,"",1,"","",0,,,0,
17114,YR.1166.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17115,YR.1167.MH,MH,Manhattan,NY,New York,Chelsea Gardens,"",1,"","",0,,,0,
17116,YR.1168.MH,MH,Manhattan,NY,New York,Chelsea House,"",1,"","",0,,,0,
17117,YR.1171.MH,MH,Manhattan,NY,New York,Chelsea Town House,"",1,"","",0,,,0,
17118,YR.1172.MH,MH,Manhattan,NY,New York,Chelsea Square,"",1,"","",0,,,0,
17119,YR.1175.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17120,YR.1177.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17121,YR.1181.MH,MH,Manhattan,NY,New York,Christopher House,"",1,"","",0,,,0,
17122,YR.1183.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17123,YR.1184.MH,MH,Manhattan,NY,New York,"","",0,"","",0,,,0,
17124,YR.1185.MH,MH,Manhattan,NY,New York,Claiborne House,"",1,"","",0,,,0,
17125,YR.1187.MH,MH,Manhattan,NY,New York,Crescent Court Apartments,"",1,"","",0,,,0,
17126,YR.1189.MH,MH,Manhattan,NY,New York,"Clayton Apartments, Inc.","",1,"","",127,,,0,
17127,YR.1190.MH,MH,Manhattan,NY,New York,Clermont South,"",1,"","",0,,,0,
17128,YR.1195.MH,MH,Manhattan,NY,New York,College Park Apartments,"",1,"","",0,,,0,
17129,YR.1199.MH,MH,Manhattan,NY,New York,Colonial Hall,"",1,"","",0,,,0,
17130,YR.1200.MH,MH,Manhattan,NY,New York,Colonial Gardens,"",1,"","",0,,,0,
17131,YR.1206.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17132,YR.1207.MH,MH,Manhattan,NY,New York,Columns,"",1,"","",0,,,0,
17133,YR.1208.MH,MH,Manhattan,NY,New York,Continental,"",1,"","",0,,,0,
17134,YR.1209.MH,MH,Manhattan,NY,New York,Continental East,"",1,"","",0,,,0,
17135,YR.1210.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17136,YR.1213.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17137,YR.1214.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17138,YR.1221.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17139,YR.1223.MH,MH,Manhattan,NY,New York,1 Hammarskjöld Plaza,"",1,"","",0,,,0,
17140,YR.1227.MH,MH,Manhattan,NY,New York,Diplomat,"",1,"","",0,,,0,
17141,YR.1231.MH,MH,Manhattan,NY,New York,Dorchester Towers,"",1,"","",0,,,0,
17142,YR.1233.MH,MH,Manhattan,NY,New York,Dorset,"",1,"","",0,,,0,
17143,YR.1234.MH,MH,Manhattan,NY,New York,Dover Court,"",1,"","",0,,,0,
17144,YR.1235.MH,MH,Manhattan,NY,New York,Dover Hall,"",1,"","",0,,,0,
17145,YR.1236.MH,MH,Manhattan,NY,New York,Dover House,"",1,"","",0,,,0,
17146,YR.1237.MH,MH,Manhattan,NY,New York,Drake,"",1,"","",0,,,0,
17147,YR.1238.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17148,YR.1243.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17149,YR.1244.MH,MH,Manhattan,NY,New York,"","",0,"","",0,,,0,
17150,YR.1246.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17151,YR.1248.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17152,YR.1250.MH,MH,Manhattan,NY,New York,Triangle Apartments,"",1,"","",0,,,0,
17153,YR.1254.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17154,YR.1255.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17155,YR.1256.MH,MH,Manhattan,NY,New York,East End Apartments,"",1,"","",0,,,0,
17156,YR.1257.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17157,YR.1258.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17158,YR.1259.MH,MH,Manhattan,NY,New York,Riverview South,"",0,See also YR.0541.MH,"",0,,,0,
17159,YR.1260.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17160,YR.1263.MH,MH,Manhattan,NY,New York,Eastgate House,"",1,"","",0,,,0,
17161,YR.1264.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17162,YR.1266.MH,MH,Manhattan,NY,New York,Eastmore House,"",1,"","",0,,,0,
17163,YR.1267.MH,MH,Manhattan,NY,New York,East River House,"",1,"","",0,,,0,
17164,YR.1271.MH,MH,Manhattan,NY,New York,Eastview House,"",1,"","",0,,,0,
17165,YR.1272.MH,MH,Manhattan,NY,New York,East Village Mansion,"",1,"","",0,,,0,
17166,YR.1273.MH,MH,Manhattan,NY,New York,Eastwood House,"",1,"","",0,,,0,
17167,YR.1277.MH,MH,Manhattan,NY,New York,"","",1,"","",127,,,0,
17168,YR.1278.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17169,YR.1280.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17170,YR.1282.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17171,YR.1283.MH,MH,Manhattan,NY,New York,Ellwood Gardens,"",1,"","",127,,,0,
17172,YR.1284.MH,MH,Manhattan,NY,New York,Elysabeth,"",1,"","",0,,,0,
17173,YR.1288.MH,MH,Manhattan,NY,New York,Embassy House,"",1,"","",0,,,0,
17174,YR.1292.MH,MH,Manhattan,NY,New York,Empire State Building,/en/empire_state_building,0,"","",127,,,0,
17175,YR.1293.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17176,YR.1297.MH,MH,Manhattan,NY,New York,Essex House,"",1,"","",0,,,0,
17177,YR.1308.MH,MH,Manhattan,NY,New York,Excelsior Savings Bank,"",1,"","",0,,,0,
17178,YR.1310.MH,MH,Manhattan,NY,New York,Executive House,"",1,"","",0,,,0,
17179,YR.1317.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17180,YR.1318.MH,MH,Manhattan,NY,New York,Brevoort,"",1,"","",0,,,0,
17181,YR.1319.MH,MH,Manhattan,NY,New York,"","",0,"","",0,,,0,
17182,YR.1321.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17183,YR.1322.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17184,YR.1324.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17185,YR.1326.MH,MH,Manhattan,NY,New York,Standard Security and Life Building,"",1,"","",0,,,0,
17186,YR.1327.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17187,YR.1328.MH,MH,Manhattan,NY,New York,Presbyterian Building,"",1,"","",0,,,0,
17188,YR.1329.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17189,YR.1331.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17190,YR.1332.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17191,YR.1335.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17192,YR.1336.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
17193,YR.1339.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
